:START_ID,:END_ID,:TYPE
E12_Production_Artifact_陶器_3060,E55_Type_04119f8b3f,P32_used_general_technique
Artifact_陶器_3060,E36_VisualItem_Artifact_陶器_3060_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3060_纹饰类型,E55_Type_870feffc9a,P2_has_type
Artifact_陶器_3061,E25_ManMadeFeature_Artifact_陶器_3061_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3062,E25_ManMadeFeature_Artifact_陶器_3062_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3063,E25_ManMadeFeature_Artifact_陶器_3063_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3064,E25_ManMadeFeature_Artifact_陶器_3064_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3065,E25_ManMadeFeature_Artifact_陶器_3065_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3066,E25_ManMadeFeature_Artifact_陶器_3066_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3067,E25_ManMadeFeature_Artifact_陶器_3067_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3068,E25_ManMadeFeature_Artifact_陶器_3068_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3069,E25_ManMadeFeature_Artifact_陶器_3069_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3070,E25_ManMadeFeature_Artifact_陶器_3070_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3070,E12_Production_Artifact_陶器_3070,P108_was_produced_by
E12_Production_Artifact_陶器_3070,E55_Type_4940c8e2e9,P32_used_specific_technique
Artifact_陶器_3070,E12_Production_Artifact_陶器_3070,P108_was_produced_by
E12_Production_Artifact_陶器_3070,记录其长、宽、高、重等定量数据。_Artifact_陶器_3070_装饰手法,P32_used_specific_technique
Artifact_陶器_3070,E36_VisualItem_Artifact_陶器_3070_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3070_纹饰类型,E55_Type_d8206a115f,P2_has_type
Artifact_陶器_3071,E25_ManMadeFeature_Artifact_陶器_3071_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3071,E12_Production_Artifact_陶器_3071,P108_was_produced_by
E12_Production_Artifact_陶器_3071,记录其长、宽、高、重等定量数据。_Artifact_陶器_3071_装饰手法,P32_used_specific_technique
Artifact_陶器_3071,E36_VisualItem_Artifact_陶器_3071_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3071_纹饰类型,E55_Type_1618a71695,P2_has_type
Artifact_陶器_3072,E25_ManMadeFeature_Artifact_陶器_3072_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3072,E12_Production_Artifact_陶器_3072,P108_was_produced_by
E12_Production_Artifact_陶器_3072,记录其长、宽、高、重等定量数据。_Artifact_陶器_3072_装饰手法,P32_used_specific_technique
Artifact_陶器_3072,E36_VisualItem_Artifact_陶器_3072_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3072_纹饰类型,E55_Type_1618a71695,P2_has_type
Artifact_陶器_3073,E25_ManMadeFeature_Artifact_陶器_3073_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3073,E36_VisualItem_Artifact_陶器_3073_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3073_纹饰类型,E55_Type_12d9f7b8d0,P2_has_type
Artifact_陶器_3074,E25_ManMadeFeature_Artifact_陶器_3074_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3075,E25_ManMadeFeature_Artifact_陶器_3075_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3075,E12_Production_Artifact_陶器_3075,P108_was_produced_by
E12_Production_Artifact_陶器_3075,E55_Type_a083d65ce7,P32_used_general_technique
Artifact_陶器_3075,E36_VisualItem_Artifact_陶器_3075_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3075_纹饰类型,E55_Type_a52b7e81c6,P2_has_type
Artifact_陶器_3076,E25_ManMadeFeature_Artifact_陶器_3076_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3076,E12_Production_Artifact_陶器_3076,P108_was_produced_by
E12_Production_Artifact_陶器_3076,E55_Type_2b5b9c241b,P32_used_specific_technique
Artifact_陶器_3077,E25_ManMadeFeature_Artifact_陶器_3077_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3077,E36_VisualItem_Artifact_陶器_3077_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3077_纹饰类型,E55_Type_65ebc35d78,P2_has_type
Artifact_陶器_3078,E25_ManMadeFeature_Artifact_陶器_3078_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3079,E25_ManMadeFeature_Artifact_陶器_3079_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3080,E25_ManMadeFeature_Artifact_陶器_3080_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3081,E25_ManMadeFeature_Artifact_陶器_3081_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3082,E25_ManMadeFeature_Artifact_陶器_3082_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3082,E12_Production_Artifact_陶器_3082,P108_was_produced_by
E12_Production_Artifact_陶器_3082,E55_Type_2b5b9c241b,P32_used_specific_technique
Artifact_陶器_3083,E25_ManMadeFeature_Artifact_陶器_3083_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3083,E12_Production_Artifact_陶器_3083,P108_was_produced_by
E12_Production_Artifact_陶器_3083,E55_Type_2b5b9c241b,P32_used_specific_technique
Artifact_陶器_3084,E25_ManMadeFeature_Artifact_陶器_3084_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3084,E12_Production_Artifact_陶器_3084,P108_was_produced_by
E12_Production_Artifact_陶器_3084,记录其长、宽、高、重等定量数据。_Artifact_陶器_3084_装饰手法,P32_used_specific_technique
Artifact_陶器_3084,E36_VisualItem_Artifact_陶器_3084_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3084_纹饰类型,E55_Type_f11ab9eadc,P2_has_type
Artifact_陶器_3085,E25_ManMadeFeature_Artifact_陶器_3085_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3085,E12_Production_Artifact_陶器_3085,P108_was_produced_by
E12_Production_Artifact_陶器_3085,记录其长、宽、高、重等定量数据。_Artifact_陶器_3085_装饰手法,P32_used_specific_technique
Artifact_陶器_3085,E36_VisualItem_Artifact_陶器_3085_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3085_纹饰类型,E55_Type_3e807626bd,P2_has_type
Artifact_陶器_3086,E25_ManMadeFeature_Artifact_陶器_3086_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3086,E12_Production_Artifact_陶器_3086,P108_was_produced_by
E12_Production_Artifact_陶器_3086,记录其长、宽、高、重等定量数据。_Artifact_陶器_3086_装饰手法,P32_used_specific_technique
Artifact_陶器_3086,E36_VisualItem_Artifact_陶器_3086_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3086_纹饰类型,E55_Type_a99a21f295,P2_has_type
Artifact_陶器_3087,E25_ManMadeFeature_Artifact_陶器_3087_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3087,E57_Material_Artifact_陶器_3087_掺杂物,P45_consists_of
Artifact_陶器_3087,E12_Production_Artifact_陶器_3087,P108_was_produced_by
E12_Production_Artifact_陶器_3087,记录其长、宽、高、重等定量数据。_Artifact_陶器_3087_装饰手法,P32_used_specific_technique
Artifact_陶器_3087,E36_VisualItem_Artifact_陶器_3087_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3087_纹饰类型,E55_Type_ba863672dd,P2_has_type
Artifact_陶器_3088,E25_ManMadeFeature_Artifact_陶器_3088_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3088,E57_Material_Artifact_陶器_3088_掺杂物,P45_consists_of
Artifact_陶器_3088,E36_VisualItem_Artifact_陶器_3088_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3088_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_3089,E25_ManMadeFeature_Artifact_陶器_3089_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3089,E57_Material_Artifact_陶器_3089_掺杂物,P45_consists_of
Artifact_陶器_3089,E12_Production_Artifact_陶器_3089,P108_was_produced_by
E12_Production_Artifact_陶器_3089,记录其长、宽、高、重等定量数据。_Artifact_陶器_3089_装饰手法,P32_used_specific_technique
Artifact_陶器_3089,E36_VisualItem_Artifact_陶器_3089_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3089_纹饰类型,E55_Type_ba863672dd,P2_has_type
Artifact_陶器_3090,E25_ManMadeFeature_Artifact_陶器_3090_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3090,E12_Production_Artifact_陶器_3090,P108_was_produced_by
E12_Production_Artifact_陶器_3090,记录其长、宽、高、重等定量数据。_Artifact_陶器_3090_装饰手法,P32_used_specific_technique
Artifact_陶器_3090,E36_VisualItem_Artifact_陶器_3090_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3090_纹饰类型,E55_Type_e88b0ca693,P2_has_type
Artifact_陶器_3091,E25_ManMadeFeature_Artifact_陶器_3091_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3091,E57_Material_Artifact_陶器_3091_掺杂物,P45_consists_of
Artifact_陶器_3091,E12_Production_Artifact_陶器_3091,P108_was_produced_by
E12_Production_Artifact_陶器_3091,记录其长、宽、高、重等定量数据。_Artifact_陶器_3091_装饰手法,P32_used_specific_technique
Artifact_陶器_3091,E36_VisualItem_Artifact_陶器_3091_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3091_纹饰类型,E55_Type_1fba230ff8,P2_has_type
Artifact_陶器_3092,E25_ManMadeFeature_Artifact_陶器_3092_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3092,E12_Production_Artifact_陶器_3092,P108_was_produced_by
E12_Production_Artifact_陶器_3092,记录其长、宽、高、重等定量数据。_Artifact_陶器_3092_装饰手法,P32_used_specific_technique
Artifact_陶器_3092,E36_VisualItem_Artifact_陶器_3092_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3092_纹饰类型,E55_Type_f9303d2c10,P2_has_type
Artifact_陶器_3093,E25_ManMadeFeature_Artifact_陶器_3093_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3093,E57_Material_Artifact_陶器_3093_掺杂物,P45_consists_of
Artifact_陶器_3094,E25_ManMadeFeature_Artifact_陶器_3094_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3095,E25_ManMadeFeature_Artifact_陶器_3095_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3095,E57_Material_Artifact_陶器_3095_掺杂物,P45_consists_of
Artifact_陶器_3096,E25_ManMadeFeature_Artifact_陶器_3096_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3096,E12_Production_Artifact_陶器_3096,P108_was_produced_by
E12_Production_Artifact_陶器_3096,记录其长、宽、高、重等定量数据。_Artifact_陶器_3096_装饰手法,P32_used_specific_technique
Artifact_陶器_3096,E36_VisualItem_Artifact_陶器_3096_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3096_纹饰类型,E55_Type_28af47c9f2,P2_has_type
Artifact_陶器_3097,E25_ManMadeFeature_Artifact_陶器_3097_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3097,E12_Production_Artifact_陶器_3097,P108_was_produced_by
E12_Production_Artifact_陶器_3097,记录其长、宽、高、重等定量数据。_Artifact_陶器_3097_装饰手法,P32_used_specific_technique
Artifact_陶器_3097,E36_VisualItem_Artifact_陶器_3097_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3097_纹饰类型,E55_Type_3c5556ef37,P2_has_type
Artifact_陶器_3098,E25_ManMadeFeature_Artifact_陶器_3098_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3098,E12_Production_Artifact_陶器_3098,P108_was_produced_by
E12_Production_Artifact_陶器_3098,记录其长、宽、高、重等定量数据。_Artifact_陶器_3098_装饰手法,P32_used_specific_technique
Artifact_陶器_3098,E36_VisualItem_Artifact_陶器_3098_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3098_纹饰类型,E55_Type_e293eb8359,P2_has_type
Artifact_陶器_3099,E25_ManMadeFeature_Artifact_陶器_3099_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3099,E12_Production_Artifact_陶器_3099,P108_was_produced_by
E12_Production_Artifact_陶器_3099,记录其长、宽、高、重等定量数据。_Artifact_陶器_3099_装饰手法,P32_used_specific_technique
Artifact_陶器_3099,E36_VisualItem_Artifact_陶器_3099_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3099_纹饰类型,E55_Type_0cddf1f1f8,P2_has_type
Artifact_陶器_3100,E25_ManMadeFeature_Artifact_陶器_3100_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3100,E12_Production_Artifact_陶器_3100,P108_was_produced_by
E12_Production_Artifact_陶器_3100,记录其长、宽、高、重等定量数据。_Artifact_陶器_3100_装饰手法,P32_used_specific_technique
Artifact_陶器_3100,E36_VisualItem_Artifact_陶器_3100_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3100_纹饰类型,E55_Type_661253edab,P2_has_type
Artifact_陶器_3101,E25_ManMadeFeature_Artifact_陶器_3101_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3101,E12_Production_Artifact_陶器_3101,P108_was_produced_by
E12_Production_Artifact_陶器_3101,记录其长、宽、高、重等定量数据。_Artifact_陶器_3101_装饰手法,P32_used_specific_technique
Artifact_陶器_3101,E36_VisualItem_Artifact_陶器_3101_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3101_纹饰类型,E55_Type_adf8fc6647,P2_has_type
Artifact_陶器_3102,E25_ManMadeFeature_Artifact_陶器_3102_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3102,E12_Production_Artifact_陶器_3102,P108_was_produced_by
E12_Production_Artifact_陶器_3102,记录其长、宽、高、重等定量数据。_Artifact_陶器_3102_装饰手法,P32_used_specific_technique
Artifact_陶器_3102,E36_VisualItem_Artifact_陶器_3102_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3102_纹饰类型,E55_Type_2ea877771c,P2_has_type
Artifact_陶器_3103,E25_ManMadeFeature_Artifact_陶器_3103_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3103,E12_Production_Artifact_陶器_3103,P108_was_produced_by
E12_Production_Artifact_陶器_3103,记录其长、宽、高、重等定量数据。_Artifact_陶器_3103_装饰手法,P32_used_specific_technique
Artifact_陶器_3103,E36_VisualItem_Artifact_陶器_3103_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3103_纹饰类型,E55_Type_7b986baced,P2_has_type
Artifact_陶器_3104,E25_ManMadeFeature_Artifact_陶器_3104_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3104,E12_Production_Artifact_陶器_3104,P108_was_produced_by
E12_Production_Artifact_陶器_3104,记录其长、宽、高、重等定量数据。_Artifact_陶器_3104_装饰手法,P32_used_specific_technique
Artifact_陶器_3104,E36_VisualItem_Artifact_陶器_3104_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_3104_纹饰类型,E55_Type_61a50e391b,P2_has_type
Artifact_陶器_3105,E25_ManMadeFeature_Artifact_陶器_3105_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3106,E25_ManMadeFeature_Artifact_陶器_3106_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3107,E25_ManMadeFeature_Artifact_陶器_3107_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3108,E25_ManMadeFeature_Artifact_陶器_3108_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3109,E25_ManMadeFeature_Artifact_陶器_3109_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3110,E25_ManMadeFeature_Artifact_陶器_3110_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3111,E25_ManMadeFeature_Artifact_陶器_3111_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3112,E25_ManMadeFeature_Artifact_陶器_3112_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3113,E25_ManMadeFeature_Artifact_陶器_3113_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3113,E57_Material_Artifact_陶器_3113_掺杂物,P45_consists_of
Artifact_陶器_3114,E25_ManMadeFeature_Artifact_陶器_3114_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3114,E57_Material_Artifact_陶器_3114_掺杂物,P45_consists_of
Artifact_陶器_3115,E25_ManMadeFeature_Artifact_陶器_3115_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3116,E25_ManMadeFeature_Artifact_陶器_3116_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3117,E25_ManMadeFeature_Artifact_陶器_3117_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3118,E25_ManMadeFeature_Artifact_陶器_3118_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3119,E25_ManMadeFeature_Artifact_陶器_3119_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3120,E25_ManMadeFeature_Artifact_陶器_3120_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3121,E25_ManMadeFeature_Artifact_陶器_3121_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_3122,E25_ManMadeFeature_Artifact_陶器_3122_原始出土地点,P53_has_former_or_current_location
