id:ID,:LABEL,name
E55_Type_bc20e9a7c3,E55_Type,绳纽状堆纹，交错绳纹
E55_Type_9fc20af7ed,E55_Type,纽状堆纹，斜行条纹
E55_Type_70211f66b0,E55_Type,绳纽状堆纹，斜行细绳纹
E55_Type_d19b887ffe,E55_Type,堆纹，交错绳纹
E55_Type_3c973571ca,E55_Type,堆纹，竖行凹槽，雷纹
E55_Type_0a9fc7083e,E55_Type,条纹
E55_Type_4169f33916,E55_Type,"方格纹, 绳纹"
E55_Type_c2952c9664,E55_Type,"凸弦纹, 雷纹"
E55_Type_f399d70e63,E55_Type,"轮旋凸纹, 云雷纹"
E55_Type_175ef1b708,E55_Type,"云雷纹, 叶脉纹"
E55_Type_050a49ddba,E55_Type,横斜交错绳纹
E55_Type_0482a8e63b,E55_Type,"模制, 口颈部经轮转"
E55_Type_8d9a6b876a,E55_Type,"竖行绳纹, 弦纹, 交错绳纹"
E55_Type_9300a7952b,E55_Type,"宽带方格纹, 凹弦纹, 绳纹"
E55_Type_a275875543,E55_Type,"竖行绳纹, 横行绳纹"
E55_Type_ce007ec946,E55_Type,"竖行绳纹, 竖行刻槽"
E55_Type_65298da3b9,E55_Type,纽状堆纹
E55_Type_1a48f5eada,E55_Type,"锯齿状堆纹, 隐约绳纹"
E55_Type_c4008a7d8b,E55_Type,"凹弦纹, 凸棱"
E55_Type_d06a5f88a0,E55_Type,"纽状堆纹, 绳纹"
E55_Type_584024d971,E55_Type,"细绳纹, 鸡冠状装饰"
E55_Type_3efb2138b5,E55_Type,"锯齿状堆纹, 竖行绳纹, 条纹"
E55_Type_ebb2619a9d,E55_Type,"绳纽状堆纹, 交错绳纹"
E55_Type_399c28780f,E55_Type,"纽状堆纹, 隐方格纹, 条纹"
E55_Type_5d10f17520,E55_Type,"细绳纹, 平行堆纹"
E55_Type_b17c7a026a,E55_Type,"平行带条, 竖槽, 方形凸块"
E55_Type_9ffccb40ae,E55_Type,"钮状堆纹, 方格纹"
E55_Type_daf31711ea,E55_Type,二道凸凹弦纹
E55_Type_098bbd5833,E55_Type,"凹弦纹, 粗绳纹"
E55_Type_38c14a3aab,E55_Type,腹饰斜行绳纹
E55_Type_689136f7f5,E55_Type,肩饰凹弦纹，弦纹内饰方格，腹饰中粗绳纹
E55_Type_fa22d02fe7,E55_Type,"肩饰一周纽状堆纹, 上腹饰凹弦纹"
E55_Type_8ee0f30ff2,E55_Type,"口沿下饰堆纹, 腹饰方格纹"
E55_Type_f9463f9339,E55_Type,口沿下饰堆纹，腹饰方格纹
E55_Type_10aa2f83b8,E55_Type,"方格纹, 细绳纹"
E55_Type_c1b89f7437,E55_Type,"凹弦纹, 方格纹, 绳纹"
E55_Type_04fba235b3,E55_Type,横行绳纹
E55_Type_dfa5e783e5,E55_Type,"纽状堆纹, 乳钉, 凸弦纹, 方格纹"
E55_Type_3b0c6e39d1,E55_Type,"附加堆纹, 方格纹"
E55_Type_871e96a788,E55_Type,凹弦纹和方格纹，腹饰绳纹和凹弦纹
E55_Type_a27356527a,E55_Type,腹饰绳纹，上压二周凹弦纹
E55_Type_01b3f1a7b3,E55_Type,肩部饰方格纹和凹弦纹，下腹饰竖行绳纹
E55_Type_a380a342b3,E55_Type,颈饰一周凹弦纹，腹饰绳纹
E55_Type_40c29d38ce,E55_Type,腹饰绳纹，肩饰一周连锁状堆纹，堆纹上加饰斜行绳纹
E55_Type_47cb23ab3a,E55_Type,颈部饰连锁状堆纹，腹饰竖绳纹
E55_Type_a48c9b9b3c,E55_Type,腹饰粗绳纹已抹
E55_Type_418575d77c,E55_Type,腹饰中粗绳纹经手抹而不清晰
E55_Type_8834c8fa82,E55_Type,模制，口、颈部经轮制
E55_Type_94841840b8,E55_Type,腹部饰粗绳纹，经手抹而不显
E55_Type_e1a8aee2f7,E55_Type,腹饰中粗绳纹
E55_Type_35e39ffa23,E55_Type,"沿面饰凹弦纹, 素面"
E55_Type_69adbd8c22,E55_Type,"腹上下各饰一组凹弦纹, 下腹饰绳纹"
E55_Type_ecf0b28449,E55_Type,肩饰细绳纹和凹弦纹
E55_Type_81ba3035b7,E55_Type,"腹饰斜行中粗绳纹, 肩饰二周凹弦纹"
E55_Type_808401e88a,E55_Type,"肩部饰二周凹弦纹, 腹饰绳纹"
E55_Type_19b4a6cafd,E55_Type,"肩部饰一凹弦纹, 腹饰绳纹"
E55_Type_0496105643,E55_Type,"肩、上腹和下腹各饰一周凹弦纹, 腹饰细绳纹"
E55_Type_69800b2de3,E55_Type,"肩饰方格纹, 腹饰绳纹"
E55_Type_fef2c4f842,E55_Type,"纽索状附加堆纹, 绳纹"
E55_Type_e821f0e796,E55_Type,"交错拍印绳纹, 已抹"
E55_Type_e733d84815,E55_Type,"附加堆纹, 小方格纹"
E55_Type_0ea61861f1,E55_Type,"斜行绳纹, 凹弦纹"
E55_Type_9fea63678b,E55_Type,"凸弦纹, 平行凹弦纹, 圆形镂孔"
E55_Type_f0391d253b,E55_Type,用陶片磨成
E55_Type_671df06fee,E55_Type,绳纹痕
E55_Type_24b9410762,E55_Type,颈部带饰分为三组，正面为一餐餐，其它二组各饰一菱纹
E55_Type_e29802127d,E55_Type,腹部纹样拓本
E55_Type_9f0268ff9a,E55_Type,模制，口、颈轮制
E55_Type_870b9209ee,E55_Type,粗绳纹，外附堆纹
E55_Type_2be3925d8e,E55_Type,泥条带状堆纹，绳纹，竖行堆纹，条纹
E55_Type_87df19ded4,E55_Type,"模制, 口颈部轮制, 足为手制"
E55_Type_17f62c7fa7,E55_Type,宽带“T”状雷纹，凸弦纹，凹弦纹
E55_Type_441fde348c,E55_Type,"方格纹, 凹弦纹, 绳纹"
E55_Type_5f72f4c0c4,E55_Type,"中粗绳纹, 凹弦纹"
E55_Type_6a8cc554fd,E55_Type,锯齿状堆纹
E55_Type_544ca976e6,E55_Type,"堆纹, 方格纹"
E55_Type_9f32fd6d01,E55_Type,"竖行划纹, 乳丁"
E55_Type_bca3d5790e,E55_Type,堆纹，堆纹上压印斜行绳纹
E55_Type_693d145e01,E55_Type,宽带起棱堆纹，粗方格纹经手抹
E55_Type_0afc8d87b0,E55_Type,"附加堆纹, 竖行细绳纹"
E55_Type_cfd977f54c,E55_Type,"泥条堆纹, 斜行细绳纹"
E55_Type_180b8456a9,E55_Type,"平行窄条堆纹, 斜行细条纹"
E55_Type_a32bdad7d2,E55_Type,粗凸弦纹
E55_Type_df9488839b,E55_Type,"凹弦纹, 窗模纹, 细绳纹"
E55_Type_28c8ef52e5,E55_Type,"凹弦纹, 圆窝块状方格纹"
E55_Type_8caa908552,E55_Type,"堆纹, 拍印方格纹"
E55_Type_e2540877ce,E55_Type,"宽带堆纹, 粗绳纹"
E55_Type_cc414c3d75,E55_Type,"附加堆纹, 绳纹"
E55_Type_5bccd6a9f2,E55_Type,"绳状堆纹, 斜方格纹, 纽状绳纹"
E55_Type_156c1416bf,E55_Type,"中粗绳状堆纹, 粗绳纹"
E55_Type_f923389095,E55_Type,"宽带纽状绳纹, 竖行较粗绳纹, 波浪式凹槽"
E55_Type_54ff6f8257,E55_Type,"绳索纽状堆纹, 竖行中粗绳纹"
E55_Type_81f3945499,E55_Type,"竹节状附加堆纹, 叶脉纹, 方格纹"
E55_Type_5ae253c3b9,E55_Type,拍印方格纹
E55_Type_f9942007f3,E55_Type,平行堆纹
E55_Type_eacb555c45,E55_Type,绳索状堆纹，竖行细绳纹
E55_Type_29db5c2846,E55_Type,花瓣状纹
E55_Type_2e3d0497dc,E55_Type,凹弦纹，小方格纹
E55_Type_36f3d95926,E55_Type,小方格纹
E55_Type_e9035ddc41,E55_Type,细密平行凹弦纹，方格纹
E55_Type_d6816ce044,E55_Type,凸弦纹，斜行叶脉纹
E55_Type_67e7fb0f68,E55_Type,"弦纹, 蝶状鼻纽, 雷纹"
E55_Type_8909da0627,E55_Type,"方形雷纹, 弦纹, 竖绳纹"
E55_Type_f5238ecd43,E55_Type,"圆涡纹, 凹弦纹, 凸弦纹"
E55_Type_6ce9f2490e,E55_Type,"小方格纹, 凹弦纹"
E55_Type_7806691089,E55_Type,"凹弦纹, 云雷纹, 粗绳纹"
E55_Type_88fd199be6,E55_Type,"凹弦纹, 环状纹, 粗绳纹"
E55_Type_3c853a2706,E55_Type,"凸弦纹, 细绳纹, 雷纹"
E55_Type_f76ff10908,E55_Type,"圆圈纹, 凸弦纹, 凹弦纹"
E55_Type_5c07f47c90,E55_Type,"绳纽状附加堆纹, 竖行细绳纹, 索状绳纹"
E55_Type_19762daea3,E55_Type,"竖绳纹状堆纹, 斜行细绳纹"
E55_Type_00c19d642d,E55_Type,"纽状附加堆纹, 横条纹, 竖绳纹"
E55_Type_740b24b8d9,E55_Type,"连索状堆纹, 粗条纹"
E55_Type_52dfc14941,E55_Type,齿状装饰
E55_Type_513e49ab9e,E55_Type,隐约绳纹
E55_Type_11964163ef,E55_Type,十字纹
E55_Type_dbd25d609b,E55_Type,斜行叶脉纹
E55_Type_27b6ac522c,E55_Type,中粗竖行间断绳纹，中粗斜行绳纹
E55_Type_a6d9c5f8cd,E55_Type,细绳纹已抹
E55_Type_756886600e,E55_Type,"手制, 口部轮制"
E55_Type_f0e0bfa746,E55_Type,粗竖行绳纹
E55_Type_1838381604,E55_Type,"锯齿状堆纹, 中粗绳纹"
E55_Type_f6e0e05af3,E55_Type,"平行轮转旋纹, 雷纹"
E55_Type_a76bffe323,E55_Type,"纽状堆纹, 交错细绳纹"
E55_Type_148e941e04,E55_Type,"手制, 口沿经轮转"
E55_Type_9c1d40f321,E55_Type,凹弦纹，细绳纹
E55_Type_65c4563ec4,E55_Type,中粗绳纹，同心圆装饰
E55_Type_d089248414,E55_Type,凹弦纹，粗绳纹
E55_Type_ed7679827b,E55_Type,上腹饰中粗绳纹
E55_Type_5c20710a28,E55_Type,"肩腹部饰堆纹一周, 肩部堆纹凹槽内条纹草率, 腹饰中粗绳纹"
E55_Type_8772fcb4e5,E55_Type,"肩部有一周斜行堆纹, 堆纹间以模糊条纹"
E55_Type_12dec5bf5a,E55_Type,上下部分别手制后再接合
E55_Type_90155866ff,E55_Type,"腹饰中粗绳纹, 上腹为交错绳纹"
E55_Type_7dfd5dcfcd,E55_Type,模制，颈部经轮转，玺手制后附
E55_Type_9388343037,E55_Type,颈部有两周凸弦纹
E55_Type_66ad6392ae,E55_Type,"口沿上有凹弦纹, 腹饰绳纹, 醋的一侧作绳纽状"
E55_Type_f15da0f77b,E55_Type,"口缘上有二道浅凹弦纹, 弦纹间凸棱微起, 肩下有一模糊凹弦纹, 下腹饰中粗绳纹"
E55_Type_b8a0538a3c,E55_Type,"凸弦纹, 凹弦纹, 交错细绳纹"
E55_Type_54d20be4cf,E55_Type,"带状雷纹, 凹弦纹, 交错中粗绳纹"
E55_Type_98f509371b,E55_Type,"方格纹, 斜行绳纹"
E55_Type_5d9beb254c,E55_Type,"纽状绳纹, 乳钉纹, 弦纹"
E55_Type_1d84890d38,E55_Type,"堆纹, 锯齿状堆纹"
E55_Type_065277f5c6,E55_Type,"纽状堆纹, 平行凹弦纹, 中粗绳纹"
E55_Type_428b4251a4,E55_Type,"纽状堆纹, 素面"
E55_Type_be9e41b571,E55_Type,"云纹, 凸弦纹"
E55_Type_1932a75392,E55_Type,"纽状堆纹, 交错绳纹"
E55_Type_e77bd347e7,E55_Type,"方块状堆纹, 方格纹, 斜行条纹"
E55_Type_6e2e3a700a,E55_Type,"纽状堆纹, 斜行细绳纹"
E55_Type_06cd739999,E55_Type,"纽状堆纹, 斜行绳纹, 纽状凹槽, 条纹"
E55_Type_17b04aac65,E55_Type,"斜行绳纹, 细条堆纹"
E55_Type_085a5767fb,E55_Type,"纽状堆纹, 绳纽状花边"
E55_Type_9ad7ce5cbb,E55_Type,"叠折式堆纹, 绳纹"
E55_Type_db26acb528,E55_Type,盖身上饰凹弦纹
E55_Type_a8a6c235ce,E55_Type,表略抹光
E55_Type_60b85f1d50,E55_Type,肩腹部拍印细方格纹
E55_Type_d50fbae976,E55_Type,腹部饰菱形纹，肩部饰席纹，颈部饰平行凹弦纹
E55_Type_02efbe0db7,E55_Type,"雷纹, 平行弦纹"
E55_Type_8f078d5090,E55_Type,"凹弦纹, 凸弦纹, 叶脉纹"
E55_Type_b2f5fbbdc3,E55_Type,凸弦纹，模糊粗绳纹
E55_Type_1cfcc8081b,E55_Type,连锁状堆纹，粗绳纹
E55_Type_8343435584,E55_Type,"带状雷纹, 斜行绳纹, 宽条凹弦纹"
E55_Type_6d48ea568c,E55_Type,"鸡冠耳, 凹弦纹"
E55_Type_98ff063765,E55_Type,"弦纹, 凸弦纹"
E55_Type_4e6f4207e3,E55_Type,花边装饰，点状圆圈纹
E55_Type_53ae139c09,E55_Type,堆纹，斜行绳纹，叶脉纹
E55_Type_a7486f02d0,E55_Type,方状泥条堆纹，竖行粗绳纹
E55_Type_86a3c767b6,E55_Type,"竖行划纹, 凹弦纹, 雷纹, 人字纹"
E55_Type_da56b8a310,E55_Type,"乳钉纹, 竖行划纹, 平行凹弦纹"
E55_Type_bc6722d0b7,E55_Type,"绳纹, 纽状堆纹"
E55_Type_c699e693fe,E55_Type,细方格
E55_Type_c8f7c119b3,E55_Type,篮纹，局部间饰细方格
E55_Type_4281fd196d,E55_Type,"方格纹, 中粗绳纹"
E55_Type_717edd5ceb,E55_Type,不规则方格纹
E55_Type_d700308748,E55_Type,横行人字纹
E55_Type_fb8fa13abb,E55_Type,"S 纹, 弦纹"
E55_Type_a26cdcbe13,E55_Type,"交错中粗绳纹, 足根外侧饰二个对称的圆窝"
E55_Type_0c7f506548,E55_Type,交错中粗绳纹，上腹加饰三周凹弦纹，下腹饰一周凹弦纹
E55_Type_b5408fe06e,E55_Type,近底部饰斜行绳纹
E55_Type_9166aea71f,E55_Type,平行锯齿状堆纹、竖线相连、斜行或横行条纹
E55_Type_c6043f8702,E55_Type,带状泥条堆纹、竖槽、横行条纹、斜行菱格纹、细绳纹
E55_Type_bdb790a584,E55_Type,云纹
E55_Type_c57f54ea4f,E55_Type,网状细方格纹
E55_Type_2722b9a68d,E55_Type,"纽状堆纹, 竖行绳纹"
E55_Type_95b55a2e19,E55_Type,斜行条纹
E55_Type_33897e51e3,E55_Type,横行交错条纹
E55_Type_825bf66942,E55_Type,中粗方格纹
E55_Type_a733906020,E55_Type,卷云纹
E55_Type_6f057053ea,E55_Type,"间断粗绳纹, 凹弦纹"
E55_Type_e135a864e7,E55_Type,"纽状堆纹, 凹弦纹"
E55_Type_54aeee9687,E55_Type,方块状堆纹
E55_Type_dacb4c46b6,E55_Type,凹弦纹二组
E55_Type_aeaeaf22a6,E55_Type,连索状堆纹，绳纹
E55_Type_244d30f53d,E55_Type,粗线云纹构成的饕餮纹
E55_Type_36fab5c807,E55_Type,圆涡纹
E55_Type_1dd8fc8f3f,E55_Type,颈部饰凸弦纹
E55_Type_72e1cf9232,E55_Type,腹部饰雷纹
E55_Type_3bf1378a79,E55_Type,上腹部饰雷纹
E55_Type_49687a594f,E55_Type,上腹部加饰雷纹二列
E55_Type_6facdf2d91,E55_Type,叶脉纹、凹凸弦纹
E55_Type_a1064c1700,E55_Type,单孔相对称的镂孔
E55_Type_cd486ab204,E55_Type,圆形镂孔、乳钉、附加堆纹
E55_Type_833a26e287,E55_Type,横篮纹
E55_Type_d16aed0005,E55_Type,戳印点纹
E55_Type_d8a33bcc5b,E55_Type,指窝纹
E55_Type_b5d58af723,E55_Type,网格纹黑彩
E55_Type_5a15951eb8,E55_Type,红衣黑彩
E55_Type_8526b408ae,E55_Type,椭圆形戳印纹
E55_Type_5f7fe50673,E55_Type,圆点，弧线三角纹黑彩
E55_Type_0f68ce8e90,E55_Type,按窝纹
E55_Type_e906856814,E55_Type,条带及网格纹，黑彩
E55_Type_41663af887,E55_Type,凸弦纹，圆形镂孔
E55_Type_d404152017,E55_Type,褐色宽带彩
E55_Type_f708702fa5,E55_Type,三周凸弦纹
E55_Type_df62c90527,E55_Type,条带纹组成的黑彩图案
E55_Type_4670862033,E55_Type,弧线黑彩
E55_Type_b521665239,E55_Type,黑彩
E55_Type_67c0164a31,E55_Type,水波纹和网格纹黑彩
E55_Type_1abd132e14,E55_Type,条带和网格纹黑彩
E55_Type_0be6fd773f,E55_Type,条带和弧线褐彩
E55_Type_a60ca680d2,E55_Type,圆点、弧线之角和条带纹组成的黑彩图案
E55_Type_930cabe5d5,E55_Type,条带及十字纹黑彩
E55_Type_25c47d5db1,E55_Type,条带及弧线之角纹黑彩
E55_Type_7b76ace3ad,E55_Type,条带、弧线及弧线之角纹黑彩
E55_Type_6d9c05e406,E55_Type,红衣黑条带纹彩
E55_Type_66f2f9ecb4,E55_Type,黑彩，口沿内壁有条带和弧线之角纹彩
E55_Type_234d1b3033,E55_Type,内饰黑彩
E55_Type_9ebd5ca43a,E55_Type,器表施黑衣
E55_Type_d3ffbaa0ea,E55_Type,内涂灰彩
E55_Type_711f590965,E55_Type,器表上部及口沿内涂黑衣
E55_Type_d8f0467635,E55_Type,内壁饰条带及弧线纹黑彩
E55_Type_6beaafe02b,E55_Type,器表及口沿内壁饰红衣
E55_Type_ece150684f,E55_Type,宽带黑彩
E55_Type_222150999c,E55_Type,五个不规则形镂孔
E55_Type_694ef40522,E55_Type,五个三角形镂孔
E55_Type_a954a757fa,E55_Type,平行弦纹和戳印纹
E55_Type_a05f9e1740,E55_Type,条带菱形纹黑彩
E55_Type_e0634e088c,E55_Type,方格纹彩
E55_Type_1868d0452b,E55_Type,圆点方格纹彩
E55_Type_07ff0ff5c0,E55_Type,圆形镂孔和盲孔
E55_Type_21f61dbab7,E55_Type,圆形镂孔，指甲形戳印纹
E55_Type_d80af12aec,E55_Type,圆形镂孔和“V”形划纹
E55_Type_96ae8f9345,E55_Type,"圆形镂孔, 月牙形戳印纹"
E55_Type_05c9e54a32,E55_Type,"圆形镂孔, 戳印纹"
E55_Type_1f43aee278,E55_Type,长条形戳印纹
E55_Type_86fd5a05e6,E55_Type,乳钉、附加堆纹、圆形镂孔
E55_Type_998bd8cffa,E55_Type,附加堆纹、圆形镂孔
E55_Type_addefae679,E55_Type,方格纹、凹弦纹和斜篮纹
E55_Type_a31a7e94cc,E55_Type,斜篮纹
E55_Type_f718ed0c4d,E55_Type,黑点及条带纹
E55_Type_5a0d807421,E55_Type,弧线及条带纹
E55_Type_6036fcb4ee,E55_Type,条带纹及半圆形
E55_Type_170ba48e69,E55_Type,条带纹
E55_Type_6f18062a4d,E55_Type,条带形及扇形
E55_Type_5e346f40b7,E55_Type,戳印圆点纹
E55_Type_dff710edc0,E55_Type,太极纹红彩
E55_Type_333c172d3d,E55_Type,弧线红彩
E55_Type_e5cb36b418,E55_Type,黑点纹红彩
E55_Type_b1b332bf85,E55_Type,弧线纹红彩
E55_Type_19c5a16f95,E55_Type,条带纹红彩
E55_Type_31f5d01026,E55_Type,条带纹和弧线纹红彩
E55_Type_e11d610807,E55_Type,黑衣
E55_Type_faf0f35f24,E55_Type,鼎、杯
E55_Type_6c7b5d6bf3,E55_Type,鼎、器盖、杯
E55_Type_ddc3475b2f,E55_Type,凸弦
E55_Type_6cd3b76a82,E55_Type,浅回弦纹
E55_Type_14b29efad7,E55_Type,红彩带
E55_Type_693d78b956,E55_Type,不规则凸弦纹
E55_Type_998402c8a9,E55_Type,不规则凸弦纹，零星篮纹
E55_Type_230e784531,E55_Type,一组不规则划纹
E55_Type_4e4ac9598f,E55_Type,斜篮纹，一周附加堆纹
E55_Type_04f7525dc6,E55_Type,一组凸弦纹，零星斜篮纹
E55_Type_e34b7ccec3,E55_Type,两道红衣彩带
E55_Type_7eab940dd0,E55_Type,一组不规则凹弦纹
E55_Type_66f1f6f32b,E55_Type,出土时口上扣碗
E55_Type_989f47d51a,E55_Type,凸弦纹，编织纹
E55_Type_9c07c83f41,E55_Type,不规则划纹
E55_Type_fb7dcae816,E55_Type,一组细密的凸弦纹，零星斜篮纹
E55_Type_126dfd2a02,E55_Type,两组不规则划纹
E55_Type_c55281b095,E55_Type,一组细浅的凸弦纹
E55_Type_a07d6ef422,E55_Type,一组凸弦纹
E55_Type_562fca60e5,E55_Type,圆弧形黑彩
E55_Type_c8b0a98da8,E55_Type,横条带及弧线红彩
E55_Type_0fbce737e3,E55_Type,两道凸弦纹
E55_Type_464e502e92,E55_Type,篮纹，附加堆纹
E55_Type_47d8500821,E55_Type,圆形镂孔、凸弦纹
E55_Type_039406fcd3,E55_Type,凹弦纹、圆形镂孔
E55_Type_08987c8ec9,E55_Type,篮纹，凸弦纹
E55_Type_635e828dcd,E55_Type,凸弦纹，戳印纹
E55_Type_9b4654d482,E55_Type,凸弦纹，附加堆纹
E55_Type_e86df49101,E55_Type,凸弦纹，附加堆纹，戳印纹
E55_Type_e1cd08a058,E55_Type,浅篮纹
E55_Type_343a14bd7c,E55_Type,交错篮纹
E55_Type_e3bedd30d4,E55_Type,乱篮纹
E55_Type_a46f10c758,E55_Type,浅横篮纹，刻划符号，三道凸弦纹
E55_Type_9579edd8fb,E55_Type,四道凹弦纹，三道凹弦纹
E55_Type_18b186c21a,E55_Type,横篮纹，三道附加堆纹，刻划符号
E55_Type_26d4659df8,E55_Type,横篮纹，三道凹弦纹，刻划符号
E55_Type_357db1e67a,E55_Type,横篮纹，两道凹弦纹，刻划符号
E55_Type_996c25fcb9,E55_Type,三道凹弦纹
E55_Type_3797f3f5c5,E55_Type,由两条直线和两条弧线组成与D种符号近似的图形
E55_Type_169dc06703,E55_Type,横篮纹，三道附加堆纹
E55_Type_f7a7158695,E55_Type,横篮纹，两道附加堆纹，刻划符号
E55_Type_b968ede990,E55_Type,斜篮纹，三道凹弦纹，刻划符号
E55_Type_96c17bb9f6,E55_Type,斜绳纹，两组凹弦纹，每组两条，三道凸弦纹
E55_Type_550db0eeb3,E55_Type,斜绳纹，三道凸弦纹
E55_Type_cb94ce3ce9,E55_Type,斜绳纹
E55_Type_e5d1d64f79,E55_Type,横篮纹，附加堆纹
E55_Type_4a26335c7f,E55_Type,交错细篮纹
E55_Type_281893f0be,E55_Type,斜绳纹，凹弦纹
E55_Type_e08fe594b2,E55_Type,宽带纹，凸弦纹
E55_Type_cad47461fe,E55_Type,斜方格纹
E55_Type_1f036d5ca6,E55_Type,旋痕
E55_Type_c008d45129,E55_Type,竖条纹
E55_Type_c236e5e54c,E55_Type,细弦纹和圆形镂孔
E55_Type_475d78ee9e,E55_Type,网状刻槽
E55_Type_ff6a6926a8,E55_Type,粗短篮纹
E55_Type_90f7656ce2,E55_Type,太极图案
E55_Type_b278fb17a0,E55_Type,四分横线图案
E55_Type_7eab639ddf,E55_Type,同心圆纹
E55_Type_08975445e5,E55_Type,二分点状和二分弧块状组成图案
E55_Type_d7e514386b,E55_Type,二分横线、二分弧块状组成图案
E55_Type_0a4134e999,E55_Type,二分横线、二分弧块状
E55_Type_fef902509b,E55_Type,四分弧线间圆点图案
E55_Type_e0a4bfdb4c,E55_Type,点形与弧块形各四分组合而成的图案
E55_Type_616748c6bb,E55_Type,长方块与短条纹相间的四分图案
E55_Type_53741fe9f6,E55_Type,圆点与横线相间的对称四分图案
E55_Type_86f488588f,E55_Type,四分彩带图案
E55_Type_05ff552d5d,E55_Type,由三条直线和两条弧线组成，整个符号酷似觚的正视图
E55_Type_f8b81b9e58,E55_Type,由六条弧线、四条曲线、二条直线和一个圆点组成一个张开大嘴的凤鸟形
E55_Type_e549430796,E55_Type,仅剩头、颈部。颈部单线
E55_Type_5ca079fb76,E55_Type,钵、杯
E55_Type_5133ad5470,E55_Type,罐、碗、甑片、缸片
E55_Type_7b35107d3c,E55_Type,杯、纺轮、陶片
E55_Type_bc89aae957,E55_Type,罐、碗、鼎、器盖
E55_Type_bd3e18000e,E55_Type,制作较粗糙
E55_Type_ccb12f8257,E55_Type,纽部有手捏痕迹
E55_Type_97d945e5d9,E55_Type,带器盖
E55_Type_b79d72df7d,E55_Type,不规则弦纹，稀疏的篮纹
E55_Type_d7cccee92e,E55_Type,鼎簋组合
E55_Type_6d329578e5,E55_Type,鼎、器盖
E55_Type_e5febb4800,E55_Type,瓮、盆
E55_Type_fa24b81529,E55_Type,缸、盆
E55_Type_f0cd79d674,E55_Type,两件陶缸
E55_Type_9322128bf3,E55_Type,横篮纹，交错篮纹
E55_Type_d095fb6d6d,E55_Type,碗在釜之上
E55_Type_bc9d986f9e,E55_Type,横、斜交错浅篮纹
E55_Type_d756dc49fb,E55_Type,横篮纹，不规则篮纹
E55_Type_3a5fe1545e,E55_Type,斜篮纹，底部饰交错篮纹
E55_Type_c0edca890a,E55_Type,横篮纹，斜篮纹，交错篮纹
E55_Type_0dcf35230f,E55_Type,斜方格纹，浅方格纹
E55_Type_c9bfc566b1,E55_Type,不规则篮纹
E55_Type_370ed668ff,E55_Type,横篮纹，①形刻划符号
E55_Type_3195a247bc,E55_Type,横、斜篮纹
E55_Type_e8849b5c97,E55_Type,少量篮纹
E55_Type_8e15055202,E55_Type,"斜篮纹, 附加堆纹"
E55_Type_df61298cad,E55_Type,"横篮纹, 附加堆纹"
E55_Type_a99d862917,E55_Type,"篮纹, 附加堆纹"
E55_Type_eee182d6c3,E55_Type,领与腹分别制作，然后套接
E55_Type_8dd6b30462,E55_Type,扇形纹间斜条纹
E55_Type_0dbd1973ae,E55_Type,碗扣罐
E55_Type_ddec76ac5e,E55_Type,碗(DIII)套釜
E55_Type_9fc6c62513,E55_Type,豆(E型)扣釜
E55_Type_b7c7fd36b3,E55_Type,碗(FI)扣罐(Cb)
E55_Type_7c1d9c9c70,E55_Type,碗(DIII)扣釜(I)
E55_Type_60bd72d7fa,E55_Type,豆(E)套釜
E55_Type_0ee7095757,E55_Type,碗(DII)扣釜(II)
E55_Type_e2c85d5465,E55_Type,琮筒类 (Cong/Tube)
E55_Type_5365488113,E55_Type,琮筒类
E55_Type_85e34bf728,E55_Type,冠状类
E55_Type_3168a626da,E55_Type,长管类
E55_Type_4f001676e0,E55_Type,三叉形器类
E55_Type_a555f690aa,E55_Type,半圆形饰类
E55_Type_4a61a69936,E55_Type,锥形器类
E55_Type_f94060a55b,E55_Type,玉琮
E55_Type_e2d29d1c65,E55_Type,兵器仪仗类
E55_Type_fd33b1b6dd,E55_Type,玉璧
E55_Type_eed603262e,E55_Type,璧环类
E55_Type_207bb6e099,E55_Type,玉镯形器
E55_Type_4227748546,E55_Type,榫头端饰
E55_Type_83ae715f21,E55_Type,玉柄形器
E55_Type_5f8914df3d,E55_Type,镶插端饰
E55_Type_8d9c751496,E55_Type,贯孔端饰
E55_Type_de01e965fb,E55_Type,镶嵌端饰
E55_Type_001c8d7dee,E55_Type,卯孔端饰
E55_Type_507aa43563,E55_Type,嵌玉漆器
E55_Type_938a4d8d15,E55_Type,琮式管
E55_Type_8d91c53ea4,E55_Type,玉龙纹管串
E55_Type_5d1f82f3e3,E55_Type,龙纹管
E55_Type_c084150952,E55_Type,玉管串
E55_Type_d422805584,E55_Type,玉珠串
E55_Type_3d0a0016ae,E55_Type,玉串饰
E55_Type_4394508ce1,E55_Type,玉冠状器
E55_Type_11fd61b933,E55_Type,三叉形器
E55_Type_969538aa71,E55_Type,冠状器
E55_Type_3a260f9fb9,E55_Type,佩饰类
E55_Type_8b8e084bca,E55_Type,锥形器
E55_Type_49e2ee8646,E55_Type,柱形器
E55_Type_9ac5ace873,E55_Type,柱形器盖
E55_Type_27e7beb531,E55_Type,肖生类 (Zoomorphic)
E55_Type_4a9f2e5bd8,E55_Type,玉锥形器
E55_Type_d917753f32,E55_Type,玉璜串
E55_Type_8e5b11d335,E55_Type,玉圆牌
E55_Type_59267a8a83,E55_Type,玉柱形器
E55_Type_91b290eece,E55_Type,肖生类
E55_Type_a72d8a4ca7,E55_Type,工具类
