id,name,category,height,
obj_0582069e,M16:22,Jade,,E22_Man_Made_Object
obj_ec4588ad,M16:26,Jade,,E22_Man_Made_Object
obj_e678ba2d,M16:27,Jade,,E22_Man_Made_Object
obj_50b3b9df,M17:4,Jade,,E22_Man_Made_Object
obj_e2d1fa83,M17:5,Jade,,E22_Man_Made_Object
obj_7cca0d19,M17:7,Jade,,E22_Man_Made_Object
obj_80b4aad0,M17:8,Jade,,E22_Man_Made_Object
obj_8ff58e7e,M18:3,Jade,,E22_Man_Made_Object
obj_4af60d11,M18:4,Jade,0.4,E22_Man_Made_Object
obj_f5adbf89,M18:管1,Jade,,E22_Man_Made_Object
obj_92850177,M18:珠1,Jade,,E22_Man_Made_Object
obj_cbe0897f,M2:13,Jade,4.3,E22_Man_Made_Object
obj_2d8191aa,M2:2,Jade,,E22_Man_Made_Object
obj_f8e2212f,MI:104,Jade,,E22_Man_Made_Object
obj_b5e0d049,M1：106,Jade,,E22_Man_Made_Object
obj_dc406990,M3：10,Jade,,E22_Man_Made_Object
obj_a64b02a9,M12：2,Jade,,E22_Man_Made_Object
obj_057d5d17,M13：2,Jade,,E22_Man_Made_Object
obj_581556c7,M13：4,Jade,,E22_Man_Made_Object
obj_00128e13,M13-10,Jade,,E22_Man_Made_Object
obj_dd9ab15c,M14：8,Jade,,E22_Man_Made_Object
obj_2222f98e,M14：4,Jade,,E22_Man_Made_Object
obj_1084dbe6,M14：5,Jade,,E22_Man_Made_Object
obj_8d15e2cc,M14：6,Jade,,E22_Man_Made_Object
obj_23603c74,M18：4,Jade,,E22_Man_Made_Object
obj_cd72b846,A锥形饰,Jade,,E22_Man_Made_Object
obj_05f56272,隧孔珠Ⅰ,Jade,,E22_Man_Made_Object
obj_a45b2450,B锥形饰,Jade,,E22_Man_Made_Object
obj_cb0c2edc,隧孔珠Ⅱ,Jade,,E22_Man_Made_Object
obj_4f1dee02,M12:1II,Jade,,E22_Man_Made_Object
obj_d7fbd443,M7:3I,Jade,,E22_Man_Made_Object
obj_5232cd7a,M16:9II,Jade,,E22_Man_Made_Object
obj_967e1cc7,M2:1I,Jade,,E22_Man_Made_Object
obj_4aafd3fb,M2:4I,Jade,,E22_Man_Made_Object
obj_9041e651,M13:20II,Jade,,E22_Man_Made_Object
obj_a115a305,M5:6II,Jade,,E22_Man_Made_Object
obj_f0b7695f,M1:36II,Jade,,E22_Man_Made_Object
obj_c5da4977,M1:玉璧2,Jade,0.0,E22_Man_Made_Object
obj_5c0bd897,M1:玉梳背1,Jade,0.0,E22_Man_Made_Object
obj_51844902,M1:玉镯1,Jade,0.0,E22_Man_Made_Object
obj_a357eae5,M1:BI玉锥形饰5,Jade,0.0,E22_Man_Made_Object
obj_3b3e5734,M1:BI玉锥形饰1,Jade,0.0,E22_Man_Made_Object
obj_0a143c41,M1:长玉管1,Jade,0.0,E22_Man_Made_Object
obj_0faa917c,M1:扁玉管1,Jade,0.0,E22_Man_Made_Object
obj_5428d90f,M1:玉管13,Jade,0.0,E22_Man_Made_Object
obj_1225ce61,M1:A玉珠44,Jade,0.0,E22_Man_Made_Object
obj_91f24fdc,M2:BI玉锥形饰3,Jade,0.0,E22_Man_Made_Object
obj_b860a0ea,M2:玉端饰1,Jade,0.0,E22_Man_Made_Object
obj_bdbaa2dd,M2:I玉隧孔珠1,Jade,0.0,E22_Man_Made_Object
obj_6ee0c655,M2:玉管6,Jade,0.0,E22_Man_Made_Object
obj_640c242d,M2:A玉珠1,Jade,0.0,E22_Man_Made_Object
obj_6cac60bc,M3:A玉珠2,Jade,0.0,E22_Man_Made_Object
obj_a33c7473,M4:BI玉锥形饰1,Jade,0.0,E22_Man_Made_Object
obj_977f403e,M4:A玉珠3,Jade,0.0,E22_Man_Made_Object
obj_130f04a2,M4:玉管2,Jade,0.0,E22_Man_Made_Object
obj_792a8605,M5:BI玉锥形饰1,Jade,0.0,E22_Man_Made_Object
obj_b70276b5,M5:II玉隧孔珠2,Jade,0.0,E22_Man_Made_Object
obj_ea941126,M5:玉管6,Jade,0.0,E22_Man_Made_Object
obj_db820836,M6:BI玉锥形饰1,Jade,0.0,E22_Man_Made_Object
obj_ca28369a,M6:玉管2,Jade,0.0,E22_Man_Made_Object
obj_16908dd7,M7:I玉隧孔珠1,Jade,0.0,E22_Man_Made_Object
obj_8ac43c06,M7:玉管3,Jade,0.0,E22_Man_Made_Object
obj_4add6b78,M8:All玉锥形饰1,Jade,0.0,E22_Man_Made_Object
obj_ca683133,M8:玉管4,Jade,0.0,E22_Man_Made_Object
obj_e5e6cde2,M9:玉坠1,Jade,0.0,E22_Man_Made_Object
obj_fd463d76,M9:II玉隧孔珠1,Jade,0.0,E22_Man_Made_Object
obj_bce6d828,M9:玉管1,Jade,0.0,E22_Man_Made_Object
obj_4100b94b,M9:AE珠5,Jade,0.0,E22_Man_Made_Object
obj_d2a5d314,M18:玉管1,Jade,,E22_Man_Made_Object
obj_3c05837a,M18:B玉珠1,Jade,,E22_Man_Made_Object
obj_774a7033,地层内出土,Jade,,E22_Man_Made_Object
obj_40ac5d79,T0202①：1,Jade,,E22_Man_Made_Object
obj_daedd2d8,T0402①：26,Jade,,E22_Man_Made_Object
obj_03e7e0e4,T0301②：4,Jade,,E22_Man_Made_Object
obj_b85b32a5,T0302③：11,Jade,,E22_Man_Made_Object
obj_ec120f16,T0302③：12,Jade,,E22_Man_Made_Object
obj_3b61e6d8,T0401①：1,Jade,,E22_Man_Made_Object
obj_ca383d18,T0401①：2,Jade,,E22_Man_Made_Object
obj_333bdfad,T0401①：3,Jade,,E22_Man_Made_Object
obj_eda7a1eb,T0401①：4,Jade,,E22_Man_Made_Object
obj_a2e6777b,T0401①：5,Jade,,E22_Man_Made_Object
obj_24b7d0b1,T0401①：6,Jade,,E22_Man_Made_Object
obj_b132322f,T0401①：7,Jade,,E22_Man_Made_Object
obj_72ede2b4,T0301②：2,Jade,,E22_Man_Made_Object
obj_f6439e55,T0301③：5,Jade,,E22_Man_Made_Object
obj_a70f71fd,T0301③：6,Jade,,E22_Man_Made_Object
obj_7cc9f810,T0301③：7,Jade,,E22_Man_Made_Object
obj_dd54077b,T0301③：8,Jade,,E22_Man_Made_Object
obj_750d20b9,T0203⑦：18,Jade,,E22_Man_Made_Object
obj_56feea94,T0301③:8,Jade,,E22_Man_Made_Object
obj_d18b7d0e,T0203⑦:18,Jade,,E22_Man_Made_Object
obj_ef497e4e,M1:31,Jade,,E22_Man_Made_Object
obj_0d6c135f,M1:33,Jade,,E22_Man_Made_Object
obj_e1b2028a,M1:34,Jade,,E22_Man_Made_Object
obj_67709874,M1:35,Jade,,E22_Man_Made_Object
obj_fac39d57,M1:76,Jade,,E22_Man_Made_Object
obj_35ed7ad7,伸M2:4,Jade,1.1,E22_Man_Made_Object
obj_ec6d2636,伸M2:5,Jade,,E22_Man_Made_Object
obj_7c7b32e4,伸M2:6,Jade,1.0,E22_Man_Made_Object
obj_e1792984,伸M2:7,Jade,0.85,E22_Man_Made_Object
obj_0b57ed7e,伸M2:9,Jade,0.8,E22_Man_Made_Object
obj_e555171e,伸M2:10,Jade,1.4,E22_Man_Made_Object
obj_7e639e01,伸M2:11,Jade,1.5,E22_Man_Made_Object
obj_f1a44d02,伸M2：11,Jade,1.5,E22_Man_Made_Object
obj_3a9076d8,伸M2：12,Jade,2.4,E22_Man_Made_Object
obj_3f79bcf8,伸M2：13,Jade,,E22_Man_Made_Object
obj_feb4d236,伸M2：14,Jade,,E22_Man_Made_Object
obj_f0041c99,伸M2：15,Jade,,E22_Man_Made_Object
obj_ee6bd680,伸M2：16,Jade,,E22_Man_Made_Object
obj_02dc6508,伸M3：3,Jade,1.0,E22_Man_Made_Object
obj_fcfa573c,伸M4：1,Jade,3.0,E22_Man_Made_Object
obj_80703aed,伸M4：2,Jade,15.2,E22_Man_Made_Object
obj_3adc5058,伸M4：3,Jade,6.7,E22_Man_Made_Object
obj_450d79ad,伸M4：4,Jade,9.5,E22_Man_Made_Object
obj_fc4bfe6c,伸M4：5,Jade,4.2,E22_Man_Made_Object
obj_baaeb5d9,伸M4:2,Jade,,E22_Man_Made_Object
obj_6e854823,伸M4:3,Jade,,E22_Man_Made_Object
obj_e48f6925,伸M4:4,Jade,,E22_Man_Made_Object
obj_f897d970,伸M4:5,Jade,,E22_Man_Made_Object
obj_413bf73d,伸M4:6,Jade,,E22_Man_Made_Object
obj_5bff437f,伸M4:7,Jade,,E22_Man_Made_Object
obj_8ff0ed45,伸M4:8,Jade,,E22_Man_Made_Object
obj_f43b11d2,伸M4:10,Jade,,E22_Man_Made_Object
obj_62248972,伸M4:14,Jade,,E22_Man_Made_Object
obj_516232b6,仲M4:15,Jade,,E22_Man_Made_Object
obj_44dc0f4d,M1:2,Jade,,E22_Man_Made_Object
obj_6c9de2f0,M1:4,Jade,,E22_Man_Made_Object
obj_77b1f2e9,M1:5,Jade,,E22_Man_Made_Object
obj_52f029a8,D4,Jade,,E22_Man_Made_Object
obj_21692dee,D5,Jade,,E22_Man_Made_Object
obj_bd51a311,D6,Jade,,E22_Man_Made_Object
obj_db3c7593,JN1J1B：1-1,Jade,,E22_Man_Made_Object
obj_85576a40,QFM40：86,Jade,,E22_Man_Made_Object
obj_cec88b03,QFM40：110,Jade,,E22_Man_Made_Object
obj_c2d30506,QSM47：2,Jade,,E22_Man_Made_Object
obj_2239578e,JPCJ,Jade,,E22_Man_Made_Object
obj_136e0653,JN2Z1M17：2,Jade,,E22_Man_Made_Object
obj_9c7ff04b,QFM9：7,Jade,,E22_Man_Made_Object
obj_c13c7c07,QFM9：26,Jade,,E22_Man_Made_Object
obj_3ca633df,QFM40：91,Jade,,E22_Man_Made_Object
obj_00e815d8,M67：4,Jade,,E22_Man_Made_Object
obj_f271e318,QFM40：95,Jade,,E22_Man_Made_Object
obj_8c784a0e,QFM60：46,Jade,,E22_Man_Made_Object
obj_1295af19,QFM74：37,Jade,,E22_Man_Made_Object
obj_188ba800,QFM27：4,Jade,,E22_Man_Made_Object
obj_f87bb885,M01:1,Jade,,E22_Man_Made_Object
obj_ff71e9c0,M1,Jade,,E22_Man_Made_Object
obj_07a2c961,M16,Jade,,E22_Man_Made_Object
obj_cd492951,M13,Jade,,E22_Man_Made_Object
obj_7485e1e9,未提及,Jade,,E22_Man_Made_Object
obj_f224d9bd,M1:5,Jade,,E22_Man_Made_Object
obj_bfb648c2,M1:8,Jade,,E22_Man_Made_Object
obj_ad408bf5,M1:6,Jade,,E22_Man_Made_Object
obj_cbd4e358,M2:5,Jade,,E22_Man_Made_Object
obj_0cf7c237,M2:7,Jade,,E22_Man_Made_Object
obj_a30ede92,M2:9,Jade,,E22_Man_Made_Object
obj_bbf69e47,M2:8,Jade,,E22_Man_Made_Object
obj_adb81325,M3:1,Jade,3.05,E22_Man_Made_Object
obj_f0f2a90b,M4:1,Jade,,E22_Man_Made_Object
obj_d56d532d,M4:2,Jade,,E22_Man_Made_Object
obj_0cc56839,M5:7,Jade,0.0,E22_Man_Made_Object
obj_5a692dd4,M5:9,Jade,0.0,E22_Man_Made_Object
obj_bcba6496,M5:10,Jade,0.0,E22_Man_Made_Object
obj_d8cf5b8a,M5:8,Jade,0.0,E22_Man_Made_Object
obj_c2b0e328,M6:2,Jade,,E22_Man_Made_Object
obj_f21e5d3b,M6:8,Jade,0.0,E22_Man_Made_Object
obj_ea771b60,M6:9,Jade,0.0,E22_Man_Made_Object
obj_160f83eb,M6:10,Jade,0.0,E22_Man_Made_Object
obj_9912d591,M6:1,Jade,,E22_Man_Made_Object
obj_35d996b3,M6:3,Jade,0.0,E22_Man_Made_Object
obj_4c8e670f,M6:4,Jade,0.0,E22_Man_Made_Object
obj_b920e434,M7:3,Jade,,E22_Man_Made_Object
obj_1803e79f,M7:6,Jade,0.0,E22_Man_Made_Object
obj_4f0f9bcd,M7:4,Jade,,E22_Man_Made_Object
obj_c6ab34d3,M7:1,Jade,,E22_Man_Made_Object
obj_e7e96444,M7:2,Jade,,E22_Man_Made_Object
obj_0ba4a73d,M7:7,Jade,0.0,E22_Man_Made_Object
obj_e250ee80,M8:7,Jade,0.45,E22_Man_Made_Object
obj_bc2e1a62,M8:6,Jade,0.4,E22_Man_Made_Object
obj_90dc656f,M8:5,Jade,0.0,E22_Man_Made_Object
obj_98995663,M9:1,Jade,,E22_Man_Made_Object
obj_1441097a,M9:4,Jade,,E22_Man_Made_Object
obj_9c8b5409,M9:3,Jade,,E22_Man_Made_Object
obj_d3a116f7,M10:4,Jade,,E22_Man_Made_Object
obj_df56b8ad,M10:2,Jade,,E22_Man_Made_Object
obj_fe92f2ab,M10:1,Jade,,E22_Man_Made_Object
obj_36e19eb2,M10:5,Jade,1.1,E22_Man_Made_Object
obj_c1833e86,M11:3,Jade,,E22_Man_Made_Object
obj_25c8a806,M11:1,Jade,,E22_Man_Made_Object
obj_f7982704,M11:5,Jade,,E22_Man_Made_Object
obj_28e90bb8,M11:4,Jade,,E22_Man_Made_Object
obj_d8b05701,M11:2,Jade,,E22_Man_Made_Object
obj_4d632d12,M13:6,Jade,,E22_Man_Made_Object
obj_4dfe88fa,M13:4,Jade,,E22_Man_Made_Object
obj_afa19f15,M13:5,Jade,,E22_Man_Made_Object
obj_afa5a17d,M13:2,Jade,,E22_Man_Made_Object
obj_880ee2df,M13:3,Jade,,E22_Man_Made_Object
obj_af34167d,M15：3,Jade,,E22_Man_Made_Object
obj_d24784e9,M15：1,Jade,,E22_Man_Made_Object
obj_d64dbc92,M15：9,Jade,,E22_Man_Made_Object
obj_df40297e,M16：2,Jade,,E22_Man_Made_Object
obj_34630c53,M17：3,Jade,,E22_Man_Made_Object
obj_d2b6a7e7,M18:1,Jade,,E22_Man_Made_Object
obj_8725969f,M18:2,Jade,,E22_Man_Made_Object
obj_a2a4ef27,M18:3,Jade,,E22_Man_Made_Object
obj_578c5cce,M20:5,Jade,,E22_Man_Made_Object
obj_3691eb82,M21:1,Jade,,E22_Man_Made_Object
obj_69af5687,M21:11,Jade,,E22_Man_Made_Object
obj_b4ad4543,M21:8,Jade,,E22_Man_Made_Object
obj_a8c6f1e7,M21:9,Jade,,E22_Man_Made_Object
obj_04a2e164,M21:10,Jade,,E22_Man_Made_Object
obj_fa1f8e94,M21:12,Jade,,E22_Man_Made_Object
obj_37f319b9,M22:1,Jade,,E22_Man_Made_Object
obj_2e13cfa2,M22:2,Jade,,E22_Man_Made_Object
obj_a79662a6,M22:3,Jade,,E22_Man_Made_Object
obj_bb6f3031,M22:4,Jade,,E22_Man_Made_Object
obj_07d833f1,M23:7,Jade,,E22_Man_Made_Object
obj_98380840,M23:8,Jade,,E22_Man_Made_Object
obj_56dbc3c7,M24:2,Jade,,E22_Man_Made_Object
obj_943a86fe,M24:3,Jade,,E22_Man_Made_Object
obj_39ed51f2,M24:4,Jade,,E22_Man_Made_Object
obj_949111d4,M24:5,Jade,0.0,E22_Man_Made_Object
obj_568313d8,M24:6,Jade,,E22_Man_Made_Object
obj_1cb65cbd,M25:1,Jade,,E22_Man_Made_Object
obj_effe003b,M25:2,Jade,,E22_Man_Made_Object
obj_72f9a9bc,M25:3,Jade,,E22_Man_Made_Object
obj_b6b0e290,M25:4,Jade,,E22_Man_Made_Object
obj_a650c856,M25:10,Jade,,E22_Man_Made_Object
obj_de67402a,M25:12,Jade,,E22_Man_Made_Object
obj_6c6b2c05,M25:13,Jade,,E22_Man_Made_Object
obj_051baca1,M25:14,Jade,,E22_Man_Made_Object
obj_21f436a3,M25:15,Jade,,E22_Man_Made_Object
obj_7bb92db1,M26:5,Jade,,E22_Man_Made_Object
obj_acee1657,M27:11,Jade,,E22_Man_Made_Object
obj_1f4875f7,M27:2,Jade,,E22_Man_Made_Object
obj_46cabd41,M27:5,Jade,,E22_Man_Made_Object
obj_e8284ed0,M27:6,Jade,,E22_Man_Made_Object
obj_a5fa7ad9,M28:3,Jade,,E22_Man_Made_Object
obj_d0f3175f,M30:2,Jade,,E22_Man_Made_Object
obj_dfa033f3,M30:3,Jade,,E22_Man_Made_Object
obj_4e214469,M30:4,Jade,,E22_Man_Made_Object
obj_343dc882,M30:11,Jade,,E22_Man_Made_Object
obj_20bdaa61,M32:1,Jade,,E22_Man_Made_Object
obj_298a8930,M32:2,Jade,,E22_Man_Made_Object
obj_3fe39f40,M33:3,Jade,,E22_Man_Made_Object
obj_8b815e54,M33:10,Jade,,E22_Man_Made_Object
obj_e3b679bb,M34:2,Jade,,E22_Man_Made_Object
obj_550c7ca1,M34:1,Jade,,E22_Man_Made_Object
obj_d4cf0984,M34:7,Jade,,E22_Man_Made_Object
obj_0ec36dc5,M36:4,Jade,,E22_Man_Made_Object
obj_12b989fa,M37:5,Jade,,E22_Man_Made_Object
obj_bf85c65d,M39:2,Jade,,E22_Man_Made_Object
obj_449593af,M41:4,Jade,,E22_Man_Made_Object
obj_e0546ba3,M42:2,Jade,,E22_Man_Made_Object
obj_6d5909c9,M45:16,Jade,5.25,E22_Man_Made_Object
obj_dc20a5a6,M45:9,Jade,3.0,E22_Man_Made_Object
obj_94703e54,M45:13,Jade,1.1,E22_Man_Made_Object
obj_cb762526,M45:8,Jade,1.0,E22_Man_Made_Object
obj_b369cf7b,M45:7,Jade,0.6,E22_Man_Made_Object
obj_5be7672e,M45:11,Jade,,E22_Man_Made_Object
obj_595d734f,M46:4,Jade,,E22_Man_Made_Object
obj_091101d4,M46:2,Jade,,E22_Man_Made_Object
obj_c9b51e50,M46:5,Jade,,E22_Man_Made_Object
obj_27721779,M46:6,Jade,,E22_Man_Made_Object
obj_4eab4060,M47:6,Jade,,E22_Man_Made_Object
obj_935eaf90,M47:5,Jade,,E22_Man_Made_Object
obj_2957f65e,M47:4,Jade,,E22_Man_Made_Object
obj_1efb6c12,M47:11,Jade,,E22_Man_Made_Object
obj_bd3c3d53,M47:12,Jade,,E22_Man_Made_Object
obj_3ee9f6a8,M47:10,Jade,,E22_Man_Made_Object
obj_693e78ac,M48:2,Jade,,E22_Man_Made_Object
obj_5bbd0c30,M48:1,Jade,,E22_Man_Made_Object
obj_501d0825,M50:2,Jade,,E22_Man_Made_Object
obj_93cffb61,M50:1,Jade,,E22_Man_Made_Object
obj_4b66bfc7,M51:1,Jade,,E22_Man_Made_Object
obj_ef81fca9,M53:2,Jade,,E22_Man_Made_Object
obj_e97ec61d,M53:6,Jade,,E22_Man_Made_Object
obj_984e3443,M53:8,Jade,,E22_Man_Made_Object
obj_a80cc6b3,M53:10,Jade,,E22_Man_Made_Object
obj_6767e776,M53:12,Jade,,E22_Man_Made_Object
obj_9220bbb6,M53:16,Jade,,E22_Man_Made_Object
obj_8da80a55,M54:2,Jade,,E22_Man_Made_Object
obj_b08bcd7a,M55:1,Jade,,E22_Man_Made_Object
obj_f7e3ab67,M56:3,Jade,,E22_Man_Made_Object
obj_2c0ab523,M56:2,Jade,,E22_Man_Made_Object
obj_970f940a,M56:4,Jade,,E22_Man_Made_Object
obj_86a56d95,M57:7,Jade,,E22_Man_Made_Object
obj_2e6fa290,M57:3,Jade,,E22_Man_Made_Object
obj_08b37844,M57:9,Jade,,E22_Man_Made_Object
obj_2e48e9e6,M57:10,Jade,,E22_Man_Made_Object
obj_742041ab,M58:1,Jade,,E22_Man_Made_Object
obj_f9e8b934,M58:2,Jade,,E22_Man_Made_Object
obj_750e10e3,M59:2,Jade,,E22_Man_Made_Object
obj_01a79ebb,M59:3,Jade,,E22_Man_Made_Object
obj_b1c7bd13,M60:13,Jade,,E22_Man_Made_Object
obj_0cb96d3d,M60:11,Jade,,E22_Man_Made_Object
obj_01626e4b,M62:1,Jade,,E22_Man_Made_Object
obj_505bc698,M63:1,Jade,,E22_Man_Made_Object
obj_bea2c409,M63:2,Jade,,E22_Man_Made_Object
obj_fcec4210,M64:1,Jade,,E22_Man_Made_Object
obj_09ac1985,M66:1,Jade,0.0,E22_Man_Made_Object
obj_0bfc9e70,M66:2,Jade,0.0,E22_Man_Made_Object
obj_431d9dd7,T5⑨：7,Jade,,E22_Man_Made_Object
obj_ccabebc1,G1②：202,Jade,,E22_Man_Made_Object
obj_a67548f4,G1②：222,Jade,,E22_Man_Made_Object
obj_b22433cf,T3⑪A：57,Jade,,E22_Man_Made_Object
obj_b4471c1c,T4'⑩：35,Jade,,E22_Man_Made_Object
obj_7f2e5eab,T10③:20,Jade,,E22_Man_Made_Object
obj_68b0ebfd,T4⑫：50,Jade,,E22_Man_Made_Object
obj_04a763b5,G1②:245,Jade,,E22_Man_Made_Object
obj_a0c3ee65,T3①A：105,Jade,,E22_Man_Made_Object
obj_50038f90,T4'②：82,Jade,,E22_Man_Made_Object
obj_33b4ec6a,T8②：1,Jade,,E22_Man_Made_Object
obj_26a53a23,T3⑨:6,Jade,,E22_Man_Made_Object
obj_06724fb2,台I③：3,Jade,,E22_Man_Made_Object
obj_576cde50,T69:6,Jade,,E22_Man_Made_Object
obj_5a7b19ca,T312：67,Jade,,E22_Man_Made_Object
obj_7e799f2a,T312：97,Jade,,E22_Man_Made_Object
obj_98a04952,T4'10：32,Jade,,E22_Man_Made_Object
obj_72d9114f,T40：50,Jade,,E22_Man_Made_Object
obj_075f3ba1,T4'⑩：29,Jade,,E22_Man_Made_Object
obj_3298273b,T4'⑩：54,Jade,,E22_Man_Made_Object
obj_755c9e15,T1⑨：2,Jade,,E22_Man_Made_Object
obj_b35a42a6,G2②B:27,Jade,,E22_Man_Made_Object
obj_d97816c0,T3①A：26,Jade,,E22_Man_Made_Object
obj_646ef70c,T3①A：63,Jade,,E22_Man_Made_Object
obj_e7bf157a,T4'⑫：88,Jade,,E22_Man_Made_Object
obj_b06c1725,G1②：122,Jade,,E22_Man_Made_Object
obj_596955f6,T4'⑩：25,Jade,,E22_Man_Made_Object
obj_b5442c96,G1⑥：193,Jade,,E22_Man_Made_Object
obj_4c8b41d0,G1②：247,Jade,,E22_Man_Made_Object
obj_344e495a,G1①：221,Jade,,E22_Man_Made_Object
obj_a8643415,M1:3,Jade,,E22_Man_Made_Object
obj_41851b81,M1:30,Jade,,E22_Man_Made_Object
obj_dcf451a1,M1:5,Jade,,E22_Man_Made_Object
obj_77539acd,M1:12,Jade,,E22_Man_Made_Object
obj_e7bce04a,M1:4,Jade,,E22_Man_Made_Object
obj_53bfb8dc,M1:13-1,Jade,,E22_Man_Made_Object
obj_576613b5,M1:13-2,Jade,,E22_Man_Made_Object
obj_9965a6f2,M1:13-3,Jade,,E22_Man_Made_Object
obj_48c22c48,M1:13-4,Jade,,E22_Man_Made_Object
obj_fb821117,M1:13-5,Jade,,E22_Man_Made_Object
obj_81073c2c,M1:13-6,Jade,,E22_Man_Made_Object
obj_751a6be1,M1:15,Jade,,E22_Man_Made_Object
obj_815524a5,M1:2,Jade,,E22_Man_Made_Object
obj_3fcdbf08,M1:6,Jade,,E22_Man_Made_Object
obj_21d1a44a,M1:10,Jade,,E22_Man_Made_Object
obj_e2f95fc2,M1:11,Jade,,E22_Man_Made_Object
obj_adf76b11,M1:14,Jade,,E22_Man_Made_Object
obj_15b4180f,M1:16,Jade,,E22_Man_Made_Object
obj_b73ed769,M1:17,Jade,,E22_Man_Made_Object
obj_ae4be1eb,M1:18,Jade,,E22_Man_Made_Object
obj_d648b74f,M1:19,Jade,,E22_Man_Made_Object
obj_77f20362,M1:20,Jade,,E22_Man_Made_Object
obj_88679e5a,M1:21,Jade,,E22_Man_Made_Object
obj_166cadc6,M1:22,Jade,,E22_Man_Made_Object
obj_aa8beb48,M1:23,Jade,,E22_Man_Made_Object
obj_58a74f93,M1:28,Jade,,E22_Man_Made_Object
obj_1a027941,M1:29,Jade,,E22_Man_Made_Object
obj_bb77d983,M1:1,Jade,,E22_Man_Made_Object
obj_3e92b5cc,M1:7,Jade,,E22_Man_Made_Object
obj_49e1b6e6,M1:8,Jade,,E22_Man_Made_Object
obj_9107c8f3,M1:9,Jade,,E22_Man_Made_Object
obj_dcd0b027,M2:1,Jade,5.8 | ,E22_Man_Made_Object
obj_4aa12f66,M2:2,Jade,1.9,E22_Man_Made_Object
obj_3a837265,M2:3,Jade,2.5,E22_Man_Made_Object
obj_ac784100,M2:6,Jade,4.2,E22_Man_Made_Object
obj_dddc64f9,M2:7,Jade,,E22_Man_Made_Object
obj_0aa04332,M2:18,Jade,,E22_Man_Made_Object
obj_a37b64ab,M2:8-1,Jade,,E22_Man_Made_Object
obj_9d83a101,M2:8-2,Jade,,E22_Man_Made_Object
obj_558262f5,M2:9-1,Jade,,E22_Man_Made_Object
obj_04fc4c01,M2:9-2,Jade,,E22_Man_Made_Object
obj_4d9326a6,M2:10,Jade,,E22_Man_Made_Object
obj_4fc1c916,M2:11,Jade,,E22_Man_Made_Object
obj_0e199665,M2:12,Jade,,E22_Man_Made_Object
obj_f15ffe4b,M2:14,Jade,,E22_Man_Made_Object
obj_4a9aad79,M2:22,Jade,5.2,E22_Man_Made_Object
obj_86b138ff,M2:23,Jade,8.8,E22_Man_Made_Object
obj_4d6009ef,M2:20,Jade,3.3,E22_Man_Made_Object
obj_8821b6ca,M2:21,Jade,3.5 | ,E22_Man_Made_Object
obj_6b861936,M2:4,Jade,2.2 | ,E22_Man_Made_Object
obj_5d90062e,M2:5,Jade,2.0,E22_Man_Made_Object
obj_0c8070b3,M2:16,Jade,2.5,E22_Man_Made_Object
obj_1c769b57,M2:17,Jade,,E22_Man_Made_Object
obj_d96467b4,M2:24,Jade,2.6~3.2,E22_Man_Made_Object
obj_0c54cbc9,M2:25,Jade,,E22_Man_Made_Object
obj_618426b7,M2:28,Jade,,E22_Man_Made_Object
obj_debda678,M2:26,Jade,,E22_Man_Made_Object
obj_974ffbfa,M2:15,Jade,,E22_Man_Made_Object
obj_851f6043,M2:44,Jade,,E22_Man_Made_Object
obj_6a7e7dff,M2:46,Jade,,E22_Man_Made_Object
obj_11ce9b64,M2:54,Jade,,E22_Man_Made_Object
obj_031e21c8,M2:50,Jade,3.2,E22_Man_Made_Object
obj_18926fff,M2:55,Jade,,E22_Man_Made_Object
obj_2ade8fc1,M2:51,Jade,,E22_Man_Made_Object
obj_e4173f13,M2:19,Jade,,E22_Man_Made_Object
obj_e19c6ed6,M2:37,Jade,,E22_Man_Made_Object
obj_3b8d04ad,M2:38,Jade,,E22_Man_Made_Object
obj_c81b17c7,M2:40,Jade,,E22_Man_Made_Object
obj_e493e53c,M2:57,Jade,,E22_Man_Made_Object
obj_fd3cca1c,M2:58,Jade,,E22_Man_Made_Object
obj_6e0ef4e7,M2:59,Jade,,E22_Man_Made_Object
obj_c25a3906,M2:29,Jade,,E22_Man_Made_Object
obj_188c311b,M2:39,Jade,,E22_Man_Made_Object
obj_c4d9d302,M2:43,Jade,,E22_Man_Made_Object
obj_b581e088,M2:47,Jade,,E22_Man_Made_Object
obj_ccd09290,M2:48,Jade,,E22_Man_Made_Object
obj_30aa0e0f,M2:52,Jade,,E22_Man_Made_Object
obj_7447a9b8,M2:53,Jade,,E22_Man_Made_Object
obj_f36aa64c,M2:13,Jade,1.0,E22_Man_Made_Object
obj_6ac0d830,M2:56,Jade,1.1,E22_Man_Made_Object
obj_17299380,M2:42,Jade,1.05,E22_Man_Made_Object
obj_137cfead,M2:60,Jade,0.75,E22_Man_Made_Object
obj_93f1f38a,M2:41,Jade,,E22_Man_Made_Object
obj_70611d98,M2:30,Jade,,E22_Man_Made_Object
obj_a894b18b,M2:31,Jade,,E22_Man_Made_Object
obj_e3e64915,M2:32,Jade,,E22_Man_Made_Object
obj_43628f9d,M2:33,Jade,,E22_Man_Made_Object
obj_a7bb0421,M2:34,Jade,,E22_Man_Made_Object
obj_bd04a58b,M2:35,Jade,,E22_Man_Made_Object
obj_1265086a,M2:36,Jade,,E22_Man_Made_Object
obj_3e610775,M2:45,Jade,,E22_Man_Made_Object
